Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,14.63,2.14,3.56,-4.04,208.67,119.16,114.91,109.44
7-12 game split,13.73,2.06,3.28,-4.32,205.67,115.67,121.86,116.22
13-17 game split,9.42,2.5,3.45,-3.62,204.65,115.07,122.12,113.77
