Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.26,1.97,3.57,-4.79,199.9,126.22,114.23,111.24
7-12 game split,8.83,1.96,3.27,-3.91,188.74,127.59,117.23,102.44
13-18 game split,10.72,1.9,2.94,-3.54,196.53,128.81,118.27,115.95
19-24 game split,13.04,1.73,3.39,-4.16,191.89,120.44,119.83,114.33
25-26 game split,12.31,1.95,3.51,-5.52,208.53,131.75,112.79,112.79
