Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.06,2.1,3.09,-3.88,202.12,130.46,96.2,94.51
7-12 game split,10.49,1.9,3.36,-4.27,196.84,123.27,115.63,104.14
13-18 game split,8.25,1.98,3.42,-4.18,201.4,124.64,119.27,98.6
19-24 game split,9.01,2.1,3.01,-4.08,199.19,127.98,124.44,119.53
25-30 game split,7.2,2.09,3.19,-4.11,197.35,119.0,121.35,115.08
31-36 game split,11.41,2.14,3.49,-4.26,192.61,122.9,102.13,92.67
37-40 game split,7.93,2.13,2.87,-3.79,198.03,100.56,112.6,98.86
