Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,12.98,2.18,3.53,-4.96,187.45,128.94,114.62,102.29
7-12 game split,8.88,2.04,3.16,-3.82,193.18,125.65,112.81,108.56
13-18 game split,11.32,2.04,3.16,-4.21,196.84,120.64,122.49,115.04
19-19 game split,11.87,1.89,3.94,-4.98,205.72,131.6,113.13,113.13
