Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,8.55,1.53,2.85,-3.43,176.54,125.63,119.96,119.96
7-12 game split,13.27,1.86,3.27,-4.17,173.73,110.77,109.41,99.42
13-18 game split,13.52,1.59,3.11,-3.58,170.47,109.78,124.33,113.65
19-19 game split,14.89,1.76,3.35,-3.82,172.68,120.35,118.94,118.94
