Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,8.08,1.96,3.31,-4.55,202.92,121.12,120.77,113.87
7-12 game split,8.87,2.11,2.94,-4.48,204.48,123.26,114.69,114.69
13-18 game split,6.73,1.79,2.42,-2.78,206.06,118.31,120.63,98.84
