Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
7-30 game split,10.23,1.91,3.05,-4.14,190.91,121.13,118.32,111.35
6-29 game split,10.14,1.92,3.09,-4.17,191.09,120.85,117.87,111.74
4-22 game split,9.98,1.85,3.09,-4.01,191.35,119.15,119.24,114.57
3-31 game split,10.13,1.91,3.06,-4.12,191.0,121.58,117.67,110.39
1-27 game split,10.32,1.91,3.09,-4.12,190.8,121.03,118.14,111.71
25-25 game split,5.27,4.7,1.9,-1.1,,,,
