Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.45,1.74,3.98,-4.95,166.78,110.41,104.72,101.56
7-12 game split,9.66,2.03,4.46,-5.33,158.24,106.35,118.52,112.64
13-17 game split,8.48,1.8,4.13,-4.68,157.62,127.19,110.79,110.79
