Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.58,2.17,4.6,-5.29,201.48,114.82,117.85,113.83
7-12 game split,12.5,2.23,5.07,-5.88,197.42,132.87,120.74,120.61
13-18 game split,11.04,2.38,4.73,-5.64,198.94,124.72,126.33,120.87
19-21 game split,13.58,2.23,4.58,-5.96,182.97,132.81,122.82,119.2
