Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.61,2.54,3.86,-4.64,183.84,107.29,117.36,111.16
7-12 game split,18.74,2.16,3.41,-4.68,183.71,118.33,117.83,112.27
13-18 game split,12.47,2.34,3.66,-4.96,183.48,115.46,109.42,104.29
19-20 game split,16.28,2.53,4.0,-5.15,195.55,88.29,108.91,104.3
