Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.29,1.82,3.12,-4.23,172.61,105.97,111.31,107.92
7-12 game split,8.69,2.11,2.9,-3.67,170.93,110.7,106.34,106.34
13-17 game split,7.86,2.16,3.16,-4.33,170.78,115.79,99.88,99.88
