Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,8.61,1.78,2.93,-3.84,198.04,108.38,108.28,100.52
7-12 game split,7.37,2.32,3.8,-5.19,188.27,122.92,118.47,118.47
13-18 game split,9.12,1.81,3.04,-4.8,190.53,125.44,115.77,108.94
19-24 game split,8.41,1.98,3.58,-5.59,178.72,119.88,114.25,103.44
25-30 game split,9.82,1.95,3.41,-4.86,191.1,117.24,111.55,108.88
31-36 game split,6.98,2.09,3.27,-5.4,189.29,88.32,99.76,90.68
37-42 game split,8.69,2.04,3.36,-4.2,186.59,127.38,117.87,112.2
43-48 game split,16.13,2.07,3.41,-4.32,182.23,130.45,119.29,116.24
49-53 game split,9.67,2.26,3.67,-4.97,187.38,116.91,103.39,91.84
