Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,14.87,1.96,5.0,-6.75,170.74,108.13,107.56,104.88
7-12 game split,12.5,2.13,4.68,-5.71,165.51,106.26,110.55,100.44
13-18 game split,14.6,2.19,4.62,-5.74,171.38,97.07,108.52,103.2
19-20 game split,12.89,1.82,4.33,-5.13,169.3,109.23,108.13,108.13
