Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
4-28 game split,12.94,1.76,3.65,-4.17,167.23,121.61,113.66,108.77
10-30 game split,12.52,1.81,3.65,-4.31,166.18,120.49,113.53,108.02
1-15 game split,13.21,1.72,3.68,-4.22,167.64,123.54,112.78,109.35
3-25 game split,12.13,1.74,3.72,-4.2,167.32,121.09,113.68,109.29
14-31 game split,12.05,1.81,3.67,-4.25,165.48,120.36,115.03,109.78
8-8 game split,6.51,3.65,1.45,-1.7,,,,
