Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.87,2.37,4.85,-6.15,200.33,126.51,115.25,115.25
7-12 game split,9.43,2.36,4.37,-4.81,195.69,94.72,123.7,123.7
13-18 game split,8.41,2.37,4.31,-5.1,197.62,109.0,116.8,113.33
19-24 game split,13.59,2.25,4.94,-5.47,196.88,119.36,117.18,115.95
25-25 game split,13.81,3.27,4.12,-7.33,,103.82,,67.91
