Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,15.99,1.74,3.44,-4.11,135.42,109.06,110.72,97.85
7-12 game split,13.51,1.76,3.24,-4.1,142.54,109.66,115.92,98.88
13-15 game split,16.22,1.69,3.22,-3.92,136.75,105.41,107.27,102.95
