Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.27,2.39,5.04,-6.47,208.01,122.54,119.76,97.13
7-12 game split,14.21,2.09,5.21,-6.62,211.84,124.25,123.56,108.22
13-13 game split,9.27,2.25,4.25,-5.58,,146.53,122.89,114.51
