Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.8,2.01,13.53,-11.05,166.93,122.56,114.18,112.39
7-12 game split,8.42,1.97,10.12,-9.15,161.85,124.43,114.95,112.84
13-18 game split,9.06,2.02,11.29,-9.38,161.8,123.89,114.1,112.72
19-24 game split,11.44,1.57,9.4,-8.67,159.0,121.72,108.36,108.36
