Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.25,2.14,3.26,-3.91,184.0,127.94,120.7,110.72
7-12 game split,10.48,2.09,3.75,-4.55,191.99,128.59,116.5,109.07
13-18 game split,9.8,2.23,3.45,-5.6,192.3,115.27,96.12,93.29
