Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,,,,,163.36,117.43,107.71,100.13
7-12 game split,,,,,161.74,114.14,101.26,97.46
13-18 game split,,,,,162.68,117.92,98.74,90.59
19-24 game split,,,,,156.01,102.67,95.05,94.15
25-30 game split,,,,,161.88,110.09,101.16,96.88
31-36 game split,,,,,162.96,116.18,88.04,87.75
37-42 game split,,,,,163.77,106.01,95.01,91.07
