Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.69,1.81,3.27,-4.36,172.12,121.94,124.05,121.35
7-12 game split,8.62,1.8,3.0,-3.81,177.14,126.51,110.91,107.12
13-18 game split,12.02,1.86,3.01,-3.86,170.27,128.48,113.26,111.62
19-20 game split,6.7,1.46,2.4,-3.01,152.53,93.89,130.74,109.08
