Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,6.62,1.66,2.96,-4.1,173.47,118.09,126.86,126.86
7-12 game split,8.48,2.07,2.71,-4.24,171.92,123.48,118.29,103.28
13-16 game split,6.45,1.91,3.01,-4.1,176.62,144.71,123.84,114.48
