Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.8,2.08,3.04,-3.97,198.97,128.69,112.07,105.26
7-12 game split,7.93,1.77,2.88,-3.84,201.54,133.71,110.75,78.86
13-18 game split,8.73,1.98,3.69,-4.2,200.73,129.61,100.85,87.84
19-23 game split,10.28,2.13,3.25,-3.86,193.27,118.03,119.21,105.6
