Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,18.17,1.71,3.19,-3.64,163.7,109.06,104.95,100.94
7-12 game split,19.71,1.7,3.25,-3.82,167.72,104.3,105.11,99.76
13-17 game split,23.25,1.83,3.46,-3.97,152.2,104.98,107.48,105.41
