Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,8.69,1.94,3.55,-3.88,194.46,124.49,109.1,102.03
7-12 game split,8.54,1.73,3.19,-3.81,194.75,121.7,116.47,101.77
13-18 game split,8.95,2.02,3.43,-3.87,195.79,113.24,119.52,105.35
19-24 game split,8.77,2.1,3.33,-3.82,192.34,107.57,100.66,94.55
25-29 game split,9.26,2.3,3.43,-4.1,194.21,112.64,113.1,113.1
