Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,4.82,1.86,3.36,-4.78,203.65,117.47,118.29,109.14
7-12 game split,6.62,2.25,3.01,-4.81,192.61,111.21,116.78,102.13
13-18 game split,5.45,1.97,2.29,-4.41,191.74,143.09,120.57,100.22
19-24 game split,7.44,1.82,3.0,-3.81,205.63,131.74,125.58,95.1
25-30 game split,7.0,1.94,3.08,-4.17,201.9,124.75,121.52,108.84
31-32 game split,9.68,2.1,3.37,-4.49,204.83,119.77,113.92,101.54
