Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.44,1.88,3.47,-4.72,188.16,123.49,115.05,111.37
7-12 game split,12.81,1.98,3.33,-4.38,188.1,130.62,114.14,109.14
13-18 game split,16.36,1.79,3.38,-4.34,196.38,124.41,116.57,113.24
19-20 game split,13.98,1.88,3.72,-4.59,194.27,126.48,112.74,112.74
