Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
3-25 game split,8.87,1.87,2.92,-3.92,193.88,127.28,120.44,108.98
2-18 game split,9.4,1.87,2.97,-3.98,192.19,125.63,121.36,109.67
1-23 game split,8.96,1.85,2.9,-3.93,193.18,127.37,122.25,111.14
6-26 game split,8.84,1.83,2.96,-4.06,195.27,128.13,126.43,111.66
19-27 game split,8.22,1.89,3.07,-4.08,196.95,135.29,130.59,109.19
