Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,6.23,1.68,2.65,-2.77,169.57,118.63,122.9,122.9
7-12 game split,6.14,1.98,2.59,-3.29,167.48,116.77,118.73,118.73
13-17 game split,5.22,1.42,2.72,-3.02,167.32,124.05,135.53,135.53
