Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.2,1.75,3.28,-4.22,185.8,127.47,120.98,116.62
7-12 game split,14.92,1.92,3.36,-4.32,178.62,111.23,121.9,119.35
13-15 game split,17.17,1.8,3.12,-3.87,169.03,127.06,115.97,108.49
