Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.63,1.6,3.78,-4.49,165.18,119.66,64.69,64.69
7-12 game split,7.28,1.74,3.62,-4.04,168.75,105.77,126.43,126.43
13-17 game split,9.77,1.77,4.48,-5.1,161.15,123.12,106.77,102.17
