Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.87,2.05,2.73,-3.21,208.12,79.44,122.65,105.53
7-12 game split,8.15,2.14,2.65,-3.72,209.79,127.11,112.22,103.2
13-18 game split,6.51,2.05,2.32,-3.45,204.9,122.83,99.06,86.75
19-24 game split,6.97,2.01,3.09,-3.47,204.08,145.23,93.11,90.48
25-26 game split,7.09,2.22,2.62,-3.1,209.29,123.78,128.52,107.84
