Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-14 game split,10.77,2.04,3.09,-4.06,187.97,112.73,118.89,108.89
2-19 game split,10.36,2.04,3.08,-3.88,182.34,112.69,114.65,104.5
3-18 game split,10.76,2.02,3.08,-3.86,182.8,113.6,114.82,102.98
4-20 game split,10.51,2.03,3.08,-3.85,183.48,113.04,113.88,101.85
