Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.04,1.97,3.1,-4.07,191.64,126.33,116.13,110.36
7-12 game split,7.87,1.8,3.15,-3.67,197.02,118.11,112.7,101.39
13-18 game split,8.68,1.78,2.78,-3.13,198.64,129.98,119.21,104.62
19-20 game split,11.67,1.89,3.03,-3.86,196.18,105.74,120.41,115.57
