Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,6.98,1.33,2.47,-2.93,180.63,128.8,121.28,121.28
7-12 game split,8.84,1.55,2.63,-2.94,177.17,124.04,111.26,106.15
13-18 game split,8.85,1.76,2.7,-3.17,174.09,112.87,103.61,99.69
19-22 game split,12.83,1.47,2.6,-3.2,169.2,127.62,114.48,108.38
