Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.61,2.45,3.12,-3.67,194.06,112.53,103.08,101.14
7-12 game split,10.24,2.04,3.11,-3.55,189.51,105.95,99.33,86.19
13-18 game split,9.54,2.04,3.24,-3.4,195.46,116.4,122.43,112.43
19-24 game split,9.48,2.12,3.01,-3.49,187.07,120.65,115.53,107.63
25-30 game split,10.53,2.07,3.38,-3.51,188.84,130.03,118.58,112.71
31-34 game split,12.11,2.03,3.0,-3.51,184.77,115.52,111.91,107.8
