Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,12.71,2.33,3.77,-3.98,201.33,120.91,114.68,104.99
7-12 game split,6.55,1.93,3.02,-3.55,206.68,126.99,128.22,137.54
13-18 game split,8.24,2.56,3.33,-3.77,203.67,140.46,111.15,93.9
19-20 game split,7.4,2.59,3.91,-5.53,214.26,122.03,118.7,118.7
