Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.35,1.67,2.48,-3.18,172.09,114.79,124.44,124.44
7-12 game split,6.81,1.8,2.65,-2.96,169.69,120.8,120.58,120.58
13-17 game split,8.26,1.5,2.64,-3.5,172.83,118.68,119.49,110.02
