Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.21,2.34,3.96,-5.14,192.1,105.11,104.48,88.07
7-12 game split,10.35,2.41,4.7,-5.39,185.13,98.25,110.36,96.85
13-18 game split,8.99,1.96,4.4,-7.02,195.49,115.9,128.67,113.0
19-19 game split,12.99,2.52,4.48,-6.6,,114.01,110.62,94.87
