Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.01,2.35,3.8,-4.83,191.4,110.05,120.52,112.06
7-12 game split,11.24,2.07,3.73,-4.58,192.0,128.2,107.79,104.94
13-18 game split,9.04,1.85,3.26,-3.76,193.65,119.47,119.96,115.88
19-22 game split,5.63,1.54,3.13,-3.23,192.86,124.47,118.88,106.44
