Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.18,1.65,3.36,-3.87,188.6,132.24,124.61,118.25
7-12 game split,9.95,1.96,3.31,-4.03,182.75,119.35,120.15,106.49
13-18 game split,6.98,1.73,2.96,-3.11,189.94,130.93,94.64,93.36
19-24 game split,8.08,1.72,3.02,-4.11,189.65,110.44,131.46,105.5
25-30 game split,8.55,1.89,2.86,-3.39,189.5,129.07,131.93,89.3
