Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.56,1.9,3.58,-4.03,199.23,114.06,118.56,118.56
7-12 game split,8.07,2.08,3.66,-4.38,203.68,113.25,119.45,119.45
13-18 game split,7.32,2.28,3.09,-3.95,204.27,133.19,114.48,104.06
19-19 game split,9.38,1.79,3.27,-3.74,211.02,120.49,,
