Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.2,1.82,3.49,-3.86,200.57,139.19,118.55,114.69
7-12 game split,9.57,1.6,3.21,-3.49,197.15,133.3,120.34,112.3
13-18 game split,9.17,1.88,3.63,-4.29,185.85,118.17,130.12,123.8
19-24 game split,7.99,1.7,3.12,-3.53,197.28,128.91,124.11,116.93
25-27 game split,8.81,1.78,3.67,-4.2,195.04,115.45,119.63,119.63
