Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.31,1.82,2.87,-3.6,187.25,112.64,110.39,104.95
7-12 game split,8.79,2.15,2.59,-3.71,198.53,126.67,118.06,109.45
13-18 game split,8.45,1.86,2.7,-3.34,186.54,111.12,115.05,99.56
19-22 game split,10.73,2.15,2.9,-3.57,199.19,97.87,104.48,92.62
