Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,12.73,2.08,4.33,-6.34,205.92,116.71,123.85,112.16
7-12 game split,14.83,2.02,4.49,-5.68,205.77,135.87,125.57,118.67
13-17 game split,9.16,2.07,3.32,-5.1,204.39,110.33,133.17,121.31
