Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.95,1.77,2.96,-4.32,166.08,113.48,115.53,115.53
7-12 game split,14.56,1.94,3.2,-4.48,167.65,117.88,105.78,102.37
13-17 game split,11.32,1.9,3.03,-4.59,155.75,110.42,107.67,107.67
