Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.99,1.87,3.94,-4.33,187.51,111.93,122.7,105.48
7-12 game split,3.69,2.11,3.27,-4.6,188.52,,128.42,115.11
13-17 game split,8.87,1.59,3.35,-4.01,179.5,124.4,129.6,95.32
