Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,8.31,2.04,3.91,-4.17,183.53,124.52,106.9,100.84
7-12 game split,7.86,2.48,3.55,-5.34,183.41,106.04,92.83,92.58
13-18 game split,7.61,2.25,2.39,-4.26,186.79,134.97,70.5,70.5
19-19 game split,9.04,2.4,3.8,-6.82,,93.41,,
