Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,12.13,2.01,5.26,-6.97,198.12,120.23,124.12,120.46
7-12 game split,11.51,2.1,5.7,-6.94,199.27,125.06,115.6,104.51
13-15 game split,9.86,2.08,4.85,-5.42,195.05,117.46,123.98,123.98
