Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,8.49,1.98,3.45,-4.87,187.48,91.1,124.76,124.76
7-12 game split,7.09,1.7,2.78,-4.13,185.87,115.95,111.28,111.28
13-18 game split,8.56,2.06,3.0,-4.47,178.42,96.64,103.4,96.28
19-19 game split,5.27,2.28,3.05,-5.88,,122.67,,
