Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
2-17 game split,9.52,2.0,3.5,-4.49,200.88,139.21,121.24,113.12
6-16 game split,9.34,2.04,3.52,-4.36,198.97,139.03,120.54,109.47
1-15 game split,9.8,2.0,3.43,-4.44,199.47,139.44,121.65,113.79
