Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,14.85,2.04,4.95,-6.08,209.11,127.54,118.62,109.86
7-12 game split,13.98,2.21,4.91,-6.29,195.52,112.5,115.22,109.54
13-18 game split,7.99,1.88,4.03,-6.07,192.09,121.21,125.13,102.6
