Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.27,1.98,3.47,-3.92,205.99,139.85,122.71,106.21
7-12 game split,7.94,2.06,2.88,-3.45,201.18,130.72,112.14,98.22
13-18 game split,6.94,2.17,3.96,-4.55,196.77,100.38,113.35,110.33
19-24 game split,9.34,1.85,3.96,-4.61,202.17,120.21,112.85,109.26
25-29 game split,8.3,2.04,3.97,-4.42,194.85,132.31,122.26,116.79
