Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.42,1.86,3.38,-4.31,196.23,133.74,126.87,121.99
7-12 game split,8.69,1.72,3.22,-3.67,199.41,125.96,116.29,112.27
13-18 game split,11.33,1.7,3.29,-4.05,195.76,133.29,121.92,118.9
19-24 game split,11.79,2.05,3.0,-3.73,192.91,117.56,112.94,110.19
25-30 game split,10.02,1.82,2.92,-3.41,196.46,139.82,111.66,102.99
31-35 game split,11.3,1.88,2.78,-3.35,177.55,128.25,128.19,123.99
