Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,10.76,2.23,4.64,-6.09,213.02,109.62,116.53,109.7
7-12 game split,12.68,2.23,4.98,-5.94,215.66,117.85,113.09,86.94
13-18 game split,8.59,1.68,3.35,-5.04,205.88,101.5,109.95,107.47
19-22 game split,10.74,2.35,4.31,-5.81,205.5,121.62,113.71,102.15
