Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.77,1.98,3.84,-4.55,183.24,135.19,119.35,114.8
7-12 game split,10.1,2.19,3.84,-4.36,184.36,129.73,116.09,111.76
13-18 game split,13.35,2.09,3.75,-4.59,180.35,130.88,111.8,105.87
19-22 game split,13.48,1.71,3.82,-4.48,177.53,133.78,124.15,124.15
