Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.81,1.95,3.29,-4.13,189.03,110.74,124.89,118.61
7-12 game split,13.34,2.05,3.74,-4.26,182.81,123.43,129.71,126.02
13-18 game split,12.36,1.94,3.38,-3.89,185.1,116.64,123.89,121.05
19-23 game split,10.56,1.72,2.63,-3.52,184.51,123.24,122.94,118.53
