Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.43,1.91,4.45,-5.48,164.86,117.61,114.59,114.59
7-12 game split,12.09,1.85,4.34,-5.49,160.27,117.26,116.66,116.66
13-18 game split,10.28,1.79,3.77,-5.37,178.22,114.92,117.86,109.28
19-22 game split,16.49,1.72,4.18,-5.16,177.07,116.08,115.97,115.97
