Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.86,2.14,4.07,-5.13,208.28,126.82,110.97,109.92
7-12 game split,10.49,1.86,4.48,-5.61,204.64,117.8,100.55,91.38
13-18 game split,11.96,2.15,4.87,-6.55,209.52,126.71,119.24,99.03
19-24 game split,10.71,1.7,3.82,-5.27,209.28,122.52,117.98,110.22
25-25 game split,15.46,1.84,4.5,-5.97,212.49,124.79,114.54,106.77
