Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,11.71,2.13,5.32,-6.12,191.31,127.7,112.3,99.97
7-12 game split,13.75,2.37,4.65,-6.42,188.71,110.57,114.93,112.34
13-18 game split,10.23,2.28,5.13,-6.66,192.51,115.22,116.04,110.26
19-20 game split,13.96,2.24,5.24,-5.94,187.04,110.1,115.43,115.43
