Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,9.86,2.06,3.33,-4.22,204.16,131.42,129.5,135.46
7-12 game split,11.63,2.29,3.5,-4.38,199.64,122.7,126.92,124.23
13-18 game split,10.81,1.9,3.53,-4.77,202.52,112.79,120.36,118.46
19-19 game split,9.46,2.37,2.78,-4.93,191.12,90.48,,
