Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,8.58,2.28,3.08,-3.92,213.43,94.94,93.7,86.84
7-12 game split,8.13,2.19,2.79,-3.01,218.64,106.5,122.31,122.31
13-18 game split,8.07,2.32,3.18,-3.22,208.4,100.94,124.29,118.51
