Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,7.64,1.75,3.2,-3.35,193.0,129.61,118.86,118.86
7-12 game split,8.1,2.03,3.77,-3.93,199.86,128.19,119.77,115.36
13-18 game split,8.4,1.59,3.41,-3.96,204.02,136.77,121.28,119.0
19-20 game split,6.4,1.86,3.87,-4.68,187.11,,130.08,130.08
