Game Description,Distance covered per point,Average movement speed,Average acceleration,Average deceleration,Serve Speed Avg,Forehand Speed Avg,Backhand Speed Avg (without slices),Backhand Speed Avg (with slices)
1-6 game split,13.31,1.76,3.49,-4.21,196.49,126.71,125.74,125.74
7-12 game split,11.51,2.05,3.82,-4.43,191.79,131.31,125.16,117.12
13-13 game split,8.84,1.4,1.76,-2.75,,136.15,129.55,129.55
